server_id,sample_date,cpu_avg_pct,cpu_peak_pct,cpu_p95_pct,mem_avg_pct,mem_peak_pct,mem_p95_pct,disk_iops_avg,disk_iops_peak,disk_read_iops_avg,disk_write_iops_avg,disk_throughput_mbps_avg,net_in_gb,net_out_gb,net_in_peak_mbps,net_out_peak_mbps
srv-0064,2026-08-23,7.4,11.0,9.7,53.2,56.9,55.6,343.2,695.1,188.8,154.5,17.16,1.559,9.939,1.4,4.7
srv-0064,2026-08-24,9.6,33.1,24.9,55.6,63.6,60.8,395.9,1765.9,217.7,178.2,19.79,7.108,48.676,4.7,30.6
srv-0064,2026-08-25,9.1,14.6,12.7,54.7,64.3,60.9,390.6,1036.1,214.8,175.8,19.53,3.17,11.949,2.1,11.3
srv-0064,2026-08-26,11.2,15.1,13.8,55.3,65.4,61.9,412.6,780.7,226.9,185.7,20.63,3.401,21.455,3.1,20.0
srv-0064,2026-08-27,9.7,12.8,11.7,55.4,66.5,62.6,306.2,680.2,168.4,137.8,15.31,2.662,18.503,1.9,14.5
srv-0064,2026-08-28,8.8,12.8,11.4,54.4,63.0,60.0,373.8,830.4,205.6,168.2,18.69,2.303,18.634,1.7,12.5
srv-0064,2026-08-29,6.4,8.5,7.8,52.3,55.1,54.1,249.8,451.1,137.4,112.4,12.49,1.83,8.166,0.7,5.6
srv-0064,2026-08-30,7.8,9.8,9.1,53.3,63.2,59.8,260.0,623.0,143.0,117.0,13.0,1.925,15.358,1.0,11.4
srv-0064,2026-08-31,9.7,16.0,13.8,56.0,67.9,63.7,398.6,848.2,219.2,179.4,19.93,3.269,21.522,2.7,18.7
srv-0064,2026-09-01,11.1,14.2,13.1,56.4,63.3,60.9,431.3,1073.6,237.2,194.1,21.57,2.679,21.745,1.9,18.6
srv-0064,2026-09-02,8.4,13.2,11.5,55.2,59.6,58.1,341.6,730.0,187.9,153.7,17.08,1.93,16.5,1.6,7.7
srv-0064,2026-09-03,11.3,17.1,15.1,56.6,64.2,61.5,480.5,1264.7,264.3,216.2,24.03,4.293,16.089,3.2,15.2
srv-0064,2026-09-04,9.0,11.9,10.9,55.1,58.9,57.6,307.7,844.2,169.3,138.5,15.39,3.069,15.746,1.8,10.8
srv-0064,2026-09-05,7.0,10.9,9.6,53.5,58.7,56.9,370.2,688.6,203.6,166.6,18.51,2.381,15.469,1.9,11.7
srv-0064,2026-09-06,6.1,8.7,7.8,52.4,63.0,59.3,301.4,698.1,165.8,135.6,15.07,1.912,12.089,1.0,5.5
srv-0065,2026-08-08,22.8,38.6,33.1,67.9,75.7,73.0,96.1,184.2,52.9,43.3,4.81,1.511,3.291,1.4,2.5
srv-0065,2026-08-09,27.6,34.8,32.3,68.5,77.4,74.3,78.3,144.9,43.1,35.2,3.91,1.893,4.601,1.7,2.4
srv-0065,2026-08-10,34.4,47.9,43.2,70.5,81.3,77.5,143.7,363.1,79.1,64.7,7.19,2.318,4.621,2.1,4.4
srv-0065,2026-08-11,40.8,56.8,51.2,72.0,85.8,81.0,160.4,399.4,88.2,72.2,8.02,2.459,3.993,1.2,2.8
srv-0065,2026-08-12,42.8,99,79.3,71.8,86.6,81.5,159.6,789.9,87.8,71.8,7.98,8.187,9.435,6.1,4.1
srv-0065,2026-08-13,40.3,68.0,58.3,72.2,80.7,77.7,146.0,266.0,80.3,65.7,7.3,4.008,6.055,2.9,4.1
srv-0065,2026-08-14,35.7,56.4,49.2,72.0,81.3,78.0,138.6,250.4,76.3,62.4,6.93,3.632,6.942,2.2,3.2
srv-0065,2026-08-15,32.1,47.3,42.0,69.1,74.3,72.5,123.0,336.7,67.7,55.4,6.15,2.866,3.432,1.4,2.4
srv-0065,2026-08-16,20.8,26.3,24.4,67.5,78.0,74.3,74.7,162.5,41.1,33.6,3.73,1.183,3.741,0.8,3.7
srv-0065,2026-08-17,38.5,48.3,44.9,71.5,86.6,81.3,105.7,267.7,58.1,47.6,5.28,1.965,3.479,0.8,2.1
srv-0065,2026-08-18,32.5,45.6,41.0,70.9,79.4,76.4,130.0,326.0,71.5,58.5,6.5,3.081,5.017,1.9,3.1
srv-0065,2026-08-19,36.9,46.8,43.4,72.4,87.9,82.4,161.9,302.8,89.1,72.9,8.1,3.156,4.316,1.6,3.4
srv-0065,2026-08-20,35.3,49.6,44.6,70.4,75.9,74.0,145.2,343.6,79.9,65.4,7.26,2.113,3.875,0.9,2.9
srv-0065,2026-08-21,38.8,51.6,47.1,71.8,82.6,78.8,116.7,291.5,64.2,52.5,5.84,3.544,4.103,3.1,1.8
srv-0065,2026-08-22,29.6,50.2,43.0,68.8,79.9,76.0,75.2,195.0,41.4,33.8,3.76,2.915,2.83,1.4,2.0
srv-0065,2026-08-23,29.0,94.3,71.5,68.6,83.4,78.2,99.0,449.9,54.5,44.6,4.95,3.949,7.178,1.6,5.7
srv-0065,2026-08-24,34.2,50.0,44.5,71.1,76.3,74.5,125.1,345.1,68.8,56.3,6.26,3.739,4.362,3.0,4.0
srv-0065,2026-08-25,37.3,58.9,51.3,71.5,80.0,77.0,115.4,218.7,63.5,51.9,5.77,3.128,3.302,1.4,2.3
srv-0065,2026-08-26,45.2,70.1,61.3,72.7,85.7,81.2,167.0,370.1,91.8,75.1,8.35,4.404,7.94,2.2,6.8
srv-0065,2026-08-27,31.5,49.9,43.4,71.1,74.9,73.6,102.4,256.5,56.3,46.1,5.12,1.996,6.912,0.9,5.1
srv-0065,2026-08-28,46.2,66.9,59.7,73.0,84.8,80.6,125.0,325.1,68.7,56.2,6.25,4.561,7.657,3.3,7.4
srv-0065,2026-08-29,25.9,38.9,34.3,68.1,79.9,75.8,79.9,220.8,44.0,36.0,4.0,2.039,2.818,1.6,1.3
srv-0065,2026-08-30,27.3,37.0,33.6,68.1,82.5,77.5,82.6,201.8,45.4,37.1,4.13,1.276,2.8,0.7,1.3
srv-0065,2026-08-31,30.7,48.1,42.0,70.8,81.5,77.7,147.3,351.0,81.0,66.3,7.37,3.545,6.151,2.1,5.9
srv-0065,2026-09-01,36.4,50.1,45.3,72.8,78.5,76.5,177.4,401.5,97.5,79.8,8.87,3.56,6.169,1.6,3.4
srv-0065,2026-09-02,41.4,58.3,52.4,71.5,77.7,75.5,160.4,299.0,88.2,72.2,8.02,3.069,5.577,1.2,5.2
srv-0065,2026-09-03,39.3,59.2,52.2,72.4,83.6,79.7,135.9,288.5,74.8,61.2,6.8,3.828,4.97,1.5,2.6
srv-0065,2026-09-04,38.2,64.1,55.0,73.5,86.5,81.9,137.4,334.5,75.6,61.8,6.87,4.652,8.527,4.1,6.6
srv-0065,2026-09-05,26.5,39.1,34.7,68.3,75.9,73.3,86.6,177.4,47.6,39.0,4.33,2.188,4.529,2.0,4.2
srv-0065,2026-09-06,23.5,36.8,32.1,68.2,76.4,73.5,71.9,167.7,39.5,32.4,3.6,1.344,2.929,1.2,2.0
srv-0066,2026-08-08,14.1,18.6,17.1,86.2,96.8,93.1,54.2,126.0,29.8,24.4,2.71,5.042,4.039,3.6,1.8
srv-0066,2026-08-09,12.6,18.6,16.5,85.8,97.1,93.1,50.8,131.5,27.9,22.8,2.54,4.667,3.118,1.9,1.8
srv-0066,2026-08-10,16.3,21.5,19.7,89.3,99,95.6,72.2,182.0,39.7,32.5,3.61,5.885,3.266,5.0,1.6
srv-0066,2026-08-11,18.2,27.5,24.3,91.5,99,96.4,113.9,212.2,62.6,51.3,5.7,6.587,4.534,5.2,4.5
srv-0066,2026-08-12,18.4,30.4,26.2,92.0,97.8,95.8,115.8,313.1,63.7,52.1,5.79,5.202,5.571,3.6,5.1
srv-0066,2026-08-13,23.3,37.3,32.4,91.6,99,96.4,105.9,258.5,58.3,47.7,5.3,5.006,5.439,2.8,2.4
srv-0066,2026-08-14,18.4,31.2,26.7,92.0,99,96.5,143.4,273.3,78.8,64.5,7.17,7.31,4.352,6.1,2.9
srv-0066,2026-08-15,13.3,18.0,16.4,86.1,99,94.5,57.5,105.9,31.6,25.9,2.87,3.398,3.97,3.0,2.3
srv-0066,2026-08-16,13.2,17.7,16.1,86.0,98.4,94.0,71.7,167.1,39.4,32.2,3.58,4.034,4.606,2.0,3.7
srv-0066,2026-08-17,22.1,34.4,30.1,92.1,97.4,95.5,87.4,218.1,48.1,39.3,4.37,4.549,4.579,4.1,4.1
srv-0066,2026-08-18,20.1,31.7,27.7,90.2,99,95.9,124.7,336.6,68.6,56.1,6.23,7.031,4.893,3.6,2.1
srv-0066,2026-08-19,20.9,32.5,28.4,90.4,99,96.0,83.0,160.9,45.6,37.3,4.15,5.962,5.534,2.5,4.4
srv-0066,2026-08-20,18.6,62.3,47.0,92.3,99,96.6,128.6,563.3,70.8,57.9,6.43,11.59,14.963,9.6,9.0
srv-0066,2026-08-21,21.9,31.6,28.2,90.9,99,96.2,117.4,285.8,64.6,52.8,5.87,7.14,5.182,3.3,4.3
srv-0066,2026-08-22,11.7,33.1,25.6,85.2,89.9,88.2,60.6,276.1,33.3,27.2,3.03,4.878,8.662,3.8,5.9
srv-0066,2026-08-23,15.5,50.8,38.5,87.5,92.2,90.6,65.4,357.2,36.0,29.4,3.27,8.111,6.461,3.8,3.9
srv-0066,2026-08-24,19.4,33.0,28.2,92.3,98.2,96.1,107.1,245.4,58.9,48.2,5.35,5.053,6.582,2.9,3.0
srv-0066,2026-08-25,19.0,25.8,23.4,90.0,99,95.9,89.2,240.8,49.1,40.1,4.46,6.836,7.543,2.7,7.0
srv-0066,2026-08-26,18.1,23.0,21.3,91.4,99,96.3,132.8,285.8,73.0,59.7,6.64,3.968,4.13,2.0,3.0
srv-0066,2026-08-27,20.9,30.7,27.3,90.2,95.8,93.9,101.8,265.2,56.0,45.8,5.09,4.59,4.098,3.6,3.4
srv-0066,2026-08-28,18.1,27.0,23.9,89.5,98.6,95.4,91.0,252.6,50.1,41.0,4.55,5.605,4.996,3.3,2.7
srv-0066,2026-08-29,10.8,14.4,13.1,85.2,96.0,92.2,70.7,187.8,38.9,31.8,3.54,2.944,2.883,1.5,2.2
srv-0066,2026-08-30,12.8,18.8,16.7,86.4,99,94.6,81.5,159.4,44.8,36.7,4.07,2.944,4.554,1.2,4.0
srv-0066,2026-08-31,19.1,26.2,23.7,89.5,94.2,92.5,98.8,267.6,54.3,44.4,4.94,5.135,5.211,3.1,4.6
srv-0066,2026-09-01,21.0,33.7,29.2,92.4,99,96.7,108.0,212.8,59.4,48.6,5.4,5.728,6.463,3.9,5.0
srv-0066,2026-09-02,17.6,28.8,24.9,90.4,99,96.0,89.2,213.4,49.0,40.1,4.46,5.185,6.084,2.8,4.3
srv-0066,2026-09-03,20.0,27.1,24.6,89.6,99,95.7,104.2,253.5,57.3,46.9,5.21,3.916,6.979,3.2,5.5
srv-0066,2026-09-04,19.5,25.3,23.3,89.4,99,95.7,72.9,188.7,40.1,32.8,3.65,5.969,6.614,4.6,6.2
srv-0066,2026-09-05,15.4,23.5,20.7,87.1,99,94.8,83.2,163.8,45.8,37.5,4.16,3.947,3.261,1.8,1.3
srv-0066,2026-09-06,12.3,15.6,14.4,85.8,98.3,93.9,52.9,147.9,29.1,23.8,2.64,3.354,2.401,2.8,1.0
srv-0068,2026-08-08,9.7,13.2,12.0,51.0,53.8,52.8,1193.4,2895.0,656.4,537.0,59.67,2.751,3.818,2.3,1.5
srv-0068,2026-08-09,11.0,17.1,15.0,50.5,59.4,56.3,1240.1,2334.8,682.1,558.0,62.01,1.819,2.984,1.4,1.2
srv-0068,2026-08-10,12.6,16.5,15.1,52.3,57.1,55.4,1658.4,4349.8,912.1,746.3,82.92,3.305,3.29,2.3,2.7
srv-0068,2026-08-11,16.8,23.1,20.9,53.4,56.3,55.3,1536.4,3395.2,845.0,691.4,76.82,2.346,4.222,2.1,2.3
srv-0068,2026-08-12,17.4,25.2,22.5,53.4,63.3,59.9,1632.2,3545.5,897.7,734.5,81.61,2.051,2.71,1.7,2.1
srv-0068,2026-08-13,19.0,25.1,22.9,54.0,62.1,59.2,1590.0,4281.4,874.5,715.5,79.5,2.544,2.684,1.3,1.9
srv-0068,2026-08-14,17.2,26.1,23.0,53.4,58.5,56.7,1544.4,4250.0,849.4,695.0,77.22,3.265,4.973,1.7,4.3
srv-0068,2026-08-15,10.7,13.9,12.8,51.0,59.0,56.2,1228.4,2406.9,675.6,552.8,61.42,1.823,1.963,1.1,1.5
srv-0068,2026-08-16,8.3,12.3,10.9,50.3,60.7,57.0,993.8,2445.1,546.6,447.2,49.69,1.544,2.62,1.3,2.6
srv-0068,2026-08-17,16.2,27.4,23.5,53.8,63.5,60.1,2048.2,5682.0,1126.5,921.7,102.41,2.445,4.095,1.3,2.9
srv-0068,2026-08-18,17.2,24.8,22.1,54.1,59.3,57.5,2043.7,4068.5,1124.0,919.7,102.19,4.623,3.933,3.3,3.1
srv-0068,2026-08-19,15.7,22.1,19.9,54.1,65.6,61.6,1558.6,3652.2,857.2,701.4,77.93,2.53,3.233,1.8,1.3
srv-0068,2026-08-20,13.9,20.6,18.3,52.7,62.5,59.1,1291.5,3089.1,710.3,581.2,64.57,2.296,3.459,1.1,1.7
srv-0068,2026-08-21,18.0,27.8,24.4,53.8,58.1,56.6,1738.4,4225.4,956.1,782.3,86.92,3.126,4.579,2.4,3.7
srv-0068,2026-08-22,9.5,15.0,13.1,50.1,57.6,55.0,931.7,2273.5,512.5,419.3,46.59,1.313,3.097,0.6,1.7
srv-0068,2026-08-23,10.3,13.3,12.2,50.6,61.6,57.7,1191.5,2336.5,655.3,536.2,59.57,2.297,2.157,1.6,2.0
srv-0068,2026-08-24,15.1,45.4,34.8,53.1,59.0,56.9,1260.0,5190.1,693.0,567.0,63.0,5.216,7.446,2.5,7.3
srv-0068,2026-08-25,13.8,20.1,17.9,52.9,63.5,59.8,1207.2,2675.6,663.9,543.2,60.36,3.618,4.681,1.7,3.6
srv-0068,2026-08-26,14.9,21.3,19.1,53.9,59.9,57.8,2078.1,3781.3,1142.9,935.1,103.9,3.274,3.747,2.7,1.8
srv-0068,2026-08-27,16.2,20.9,19.3,54.1,65.8,61.7,1787.6,4390.8,983.2,804.4,89.38,2.411,5.853,1.6,4.9
srv-0068,2026-08-28,15.8,20.6,18.9,53.3,65.1,61.0,1820.8,5063.0,1001.4,819.4,91.04,3.979,5.2,2.5,2.7
srv-0068,2026-08-29,10.4,13.3,12.3,51.1,55.4,53.9,1292.0,2526.7,710.6,581.4,64.6,2.548,3.075,2.3,1.2
srv-0068,2026-08-30,11.6,14.9,13.8,51.4,60.8,57.5,1042.2,2213.6,573.2,469.0,52.11,2.298,2.483,1.8,1.2
srv-0068,2026-08-31,14.0,19.8,17.8,52.6,56.6,55.2,1779.0,4445.2,978.4,800.5,88.95,3.213,3.507,2.1,1.8
srv-0068,2026-09-01,12.0,15.5,14.3,52.4,57.4,55.7,1562.9,4014.0,859.6,703.3,78.14,1.838,4.686,1.0,1.8
srv-0068,2026-09-02,20.1,33.4,28.7,54.6,58.1,56.8,1921.4,3501.7,1056.8,864.7,96.07,3.015,5.653,2.8,3.2
srv-0068,2026-09-03,18.8,27.3,24.3,53.8,65.2,61.2,1919.2,3572.6,1055.6,863.7,95.96,2.912,3.73,1.5,3.6
srv-0068,2026-09-04,14.8,21.2,19.0,53.5,63.2,59.8,1311.0,2715.9,721.0,589.9,65.55,2.846,4.195,2.6,3.6
srv-0068,2026-09-05,12.0,17.4,15.5,50.9,60.1,56.9,1339.7,3447.3,736.8,602.9,66.98,1.398,3.348,1.3,1.4
srv-0068,2026-09-06,11.7,16.9,15.1,51.1,56.2,54.4,1020.3,2392.4,561.1,459.1,51.01,2.656,2.505,2.4,1.3
srv-0071,2026-08-08,19.1,31.3,27.1,53.1,62.1,59.0,1707.7,3135.2,1195.4,512.3,51.23,1.429,1.281,0.8,0.9
srv-0071,2026-08-09,17.4,26.3,23.2,52.5,62.2,58.8,1713.0,4208.0,1199.1,513.9,51.39,1.54,1.821,0.6,1.7
srv-0071,2026-08-10,32.4,42.3,38.8,55.8,62.9,60.4,2000.0,4533.0,1400.0,600.0,60.0,2.628,1.52,2.0,0.6
srv-0071,2026-08-11,32.9,43.3,39.7,56.3,63.0,60.7,2584.0,4827.8,1808.8,775.2,77.52,2.421,1.767,1.3,0.7
srv-0071,2026-08-12,31.3,44.6,39.9,56.4,65.9,62.6,2590.0,5255.8,1813.0,777.0,77.7,1.711,2.556,1.4,1.1
srv-0071,2026-08-13,32.5,41.1,38.1,55.9,62.7,60.3,2141.5,5021.1,1499.0,642.4,64.24,1.765,3.001,1.5,1.9
srv-0071,2026-08-14,23.7,34.2,30.6,54.8,64.0,60.8,2154.1,5760.9,1507.8,646.2,64.62,2.42,2.297,1.3,0.9
srv-0071,2026-08-15,18.3,30.1,25.9,52.4,55.1,54.2,1746.9,4155.0,1222.8,524.1,52.41,1.761,1.153,1.5,1.1
srv-0071,2026-08-16,18.3,26.1,23.3,52.4,63.8,59.8,1758.8,4267.7,1231.2,527.6,52.76,1.013,1.214,0.9,0.7
srv-0071,2026-08-17,34.2,55.4,47.9,57.0,64.3,61.7,3401.9,7146.2,2381.3,1020.6,102.06,3.072,2.848,1.5,2.5
srv-0071,2026-08-18,29.4,39.3,35.8,56.8,65.1,62.2,2993.6,6591.6,2095.5,898.1,89.81,3.356,2.723,2.1,2.2
srv-0071,2026-08-19,28.6,47.8,41.1,56.3,59.8,58.6,2778.0,7534.2,1944.6,833.4,83.34,2.889,2.941,2.4,1.9
srv-0071,2026-08-20,26.9,35.0,32.2,55.9,66.2,62.6,2918.1,7277.5,2042.7,875.4,87.54,3.195,1.495,1.9,1.4
srv-0071,2026-08-21,30.6,41.0,37.4,55.2,61.7,59.5,1747.0,4481.0,1222.9,524.1,52.41,2.124,1.957,1.6,1.5
srv-0071,2026-08-22,17.2,23.1,21.0,53.0,57.9,56.2,1844.3,4286.8,1291.0,553.3,55.33,1.505,1.281,1.0,1.3
srv-0071,2026-08-23,20.7,30.8,27.2,53.4,60.1,57.7,1901.7,4789.4,1331.2,570.5,57.05,1.316,2.081,0.6,1.7
srv-0071,2026-08-24,29.0,41.4,37.0,56.2,61.7,59.8,2331.8,4297.5,1632.2,699.5,69.95,3.402,2.074,1.8,1.3
srv-0071,2026-08-25,31.6,50.8,44.1,56.6,65.8,62.6,3158.0,5942.0,2210.6,947.4,94.74,2.34,2.281,1.9,1.0
srv-0071,2026-08-26,33.8,48.4,43.3,57.1,60.4,59.2,2329.0,6224.8,1630.3,698.7,69.87,3.906,2.366,2.9,2.1
srv-0071,2026-08-27,30.3,49.3,42.6,55.9,62.2,60.0,2736.7,6978.4,1915.7,821.0,82.1,2.282,2.883,2.0,2.8
srv-0071,2026-08-28,25.1,40.4,35.0,54.9,60.8,58.7,2415.4,6316.6,1690.8,724.6,72.46,2.882,2.433,2.3,1.5
srv-0071,2026-08-29,17.8,30.1,25.8,52.5,61.7,58.4,1664.6,4460.8,1165.2,499.4,49.94,1.741,0.951,0.7,0.9
srv-0071,2026-08-30,21.2,26.5,24.7,53.0,62.5,59.2,1691.9,4339.0,1184.3,507.6,50.76,1.771,1.662,1.0,1.0
srv-0071,2026-08-31,31.4,39.5,36.7,55.3,59.0,57.7,2813.0,5597.6,1969.1,843.9,84.39,1.573,1.497,1.0,0.7
srv-0071,2026-09-01,25.7,63.8,50.5,54.7,63.0,60.1,1867.5,5905.6,1307.3,560.3,56.03,4.768,4.168,4.0,2.4
srv-0071,2026-09-02,31.7,86.3,67.2,56.2,67.6,63.6,2307.0,7333.2,1614.9,692.1,69.21,3.111,3.042,1.2,3.0
srv-0071,2026-09-03,35.9,46.0,42.5,56.8,67.6,63.8,3290.9,8523.0,2303.7,987.3,98.73,2.682,1.851,1.6,1.9
srv-0071,2026-09-04,26.0,43.3,37.3,55.0,59.4,57.9,2067.8,5708.6,1447.4,620.3,62.03,1.837,1.566,0.8,1.4
srv-0071,2026-09-05,17.8,22.7,21.0,52.9,57.8,56.1,1564.4,3567.0,1095.1,469.3,46.93,1.056,2.069,1.0,1.4
srv-0071,2026-09-06,22.3,33.8,29.8,53.3,62.0,58.9,1332.0,3437.3,932.4,399.6,39.96,2.038,1.347,1.7,1.0
srv-0072,2026-08-08,10.9,16.1,14.3,81.3,95.2,90.4,57.0,108.8,31.4,25.7,2.85,4.956,52.487,2.4,41.2
srv-0072,2026-08-09,9.8,15.7,13.7,81.6,88.1,85.8,55.8,112.1,30.7,25.1,2.79,4.63,50.667,4.1,31.4
srv-0072,2026-08-10,14.3,23.6,20.3,84.8,97.3,92.9,86.9,176.9,47.8,39.1,4.34,6.213,41.691,3.2,40.8
srv-0072,2026-08-11,17.3,26.6,23.3,86.4,99,94.6,92.3,248.9,50.8,41.5,4.61,6.236,70.081,4.1,71.2
srv-0072,2026-08-12,16.1,26.8,23.1,86.4,99,94.6,91.6,167.3,50.4,41.2,4.58,8.998,54.93,6.2,35.9
srv-0072,2026-08-13,15.3,23.3,20.5,87.0,99,94.8,119.5,234.6,65.7,53.8,5.97,5.807,74.158,3.2,52.4
srv-0072,2026-08-14,16.0,21.2,19.4,85.5,99,94.3,66.7,174.6,36.7,30.0,3.34,6.812,65.114,6.2,41.8
srv-0072,2026-08-15,10.3,16.0,14.0,82.2,95.7,90.9,67.5,173.3,37.1,30.4,3.38,4.741,42.124,2.2,28.6
srv-0072,2026-08-16,9.4,12.6,11.5,82.0,92.8,89.0,66.9,167.0,36.8,30.1,3.35,5.235,51.344,3.4,28.1
srv-0072,2026-08-17,19.7,24.7,22.9,87.5,99,95.0,115.7,272.6,63.6,52.1,5.79,7.138,60.296,5.2,32.4
srv-0072,2026-08-18,19.8,26.3,24.0,87.5,99,95.0,87.3,237.8,48.0,39.3,4.37,7.778,55.416,3.9,52.0
srv-0072,2026-08-19,16.0,25.6,22.3,86.4,97.3,93.5,102.7,238.1,56.5,46.2,5.14,5.965,62.582,2.5,42.6
srv-0072,2026-08-20,17.4,21.9,20.3,87.3,98.4,94.5,114.7,317.9,63.1,51.6,5.73,10.928,72.91,7.2,68.3
srv-0072,2026-08-21,17.0,62.4,46.5,87.5,99,95.0,110.2,663.3,60.6,49.6,5.51,19.737,110.944,11.3,63.6
srv-0072,2026-08-22,8.9,11.4,10.5,81.3,85.6,84.1,64.5,132.2,35.5,29.0,3.22,3.299,38.471,1.5,33.9
srv-0072,2026-08-23,10.2,14.0,12.7,81.6,87.8,85.6,58.3,112.6,32.1,26.2,2.92,5.417,58.218,4.3,37.2
srv-0072,2026-08-24,14.4,22.0,19.3,84.6,97.7,93.1,85.6,218.8,47.1,38.5,4.28,7.418,77.51,6.7,78.2
srv-0072,2026-08-25,18.5,31.0,26.6,86.3,92.1,90.1,107.6,295.1,59.2,48.4,5.38,9.687,89.629,5.3,58.9
srv-0072,2026-08-26,17.7,27.9,24.3,86.8,95.5,92.5,83.1,160.1,45.7,37.4,4.15,6.495,68.105,5.9,54.2
srv-0072,2026-08-27,14.9,20.0,18.2,86.0,99,94.5,110.5,235.4,60.8,49.7,5.53,6.738,86.656,3.1,61.7
srv-0072,2026-08-28,17.3,22.4,20.6,86.0,99,94.5,82.9,178.1,45.6,37.3,4.15,6.49,52.012,4.1,27.8
srv-0072,2026-08-29,10.4,13.6,12.5,82.2,91.4,88.2,65.2,178.8,35.9,29.3,3.26,4.695,61.27,3.4,53.3
srv-0072,2026-08-30,11.0,14.9,13.5,81.2,86.1,84.4,55.8,120.7,30.7,25.1,2.79,4.985,30.869,3.1,20.1
srv-0072,2026-08-31,16.6,24.5,21.7,87.4,97.5,93.9,117.5,273.7,64.6,52.9,5.88,5.784,46.239,2.3,17.4
srv-0072,2026-09-01,17.6,25.5,22.7,86.1,99,94.5,100.1,225.6,55.1,45.1,5.01,6.134,48.524,3.0,40.9
srv-0072,2026-09-02,16.3,20.6,19.1,86.9,92.3,90.4,84.0,211.4,46.2,37.8,4.2,10.561,82.915,7.7,49.5
srv-0072,2026-09-03,14.8,23.7,20.6,84.3,98.8,93.7,78.5,212.8,43.2,35.3,3.93,8.076,64.026,3.2,32.5
srv-0072,2026-09-04,14.7,19.6,17.9,85.0,96.0,92.2,88.9,175.7,48.9,40.0,4.45,4.391,80.795,3.5,67.6
srv-0072,2026-09-05,13.2,17.5,16.0,82.9,94.8,90.6,75.8,167.9,41.7,34.1,3.79,6.391,57.233,3.8,32.2
srv-0072,2026-09-06,9.0,12.2,11.1,81.4,97.3,91.8,71.8,174.9,39.5,32.3,3.59,6.151,49.145,3.8,23.9
srv-0073,2026-08-08,10.0,15.4,13.5,76.8,89.8,85.2,77.1,197.6,42.4,34.7,3.85,5.294,51.533,2.0,49.5
srv-0073,2026-08-09,10.9,16.5,14.5,78.5,92.0,87.3,96.8,177.2,53.3,43.6,4.84,4.419,84.403,4.1,33.1
srv-0073,2026-08-10,17.9,30.5,26.1,82.5,87.2,85.6,126.1,311.6,69.4,56.8,6.31,9.619,107.349,7.1,100.2
srv-0073,2026-08-11,16.4,53.8,40.7,81.7,99,93.0,116.1,529.7,63.9,52.2,5.8,12.701,139.561,5.0,77.8
srv-0073,2026-08-12,15.2,22.3,19.8,81.4,89.2,86.5,124.6,233.6,68.5,56.1,6.23,10.491,92.721,4.1,42.4
srv-0073,2026-08-13,16.2,22.2,20.1,83.1,93.8,90.1,142.2,275.3,78.2,64.0,7.11,7.19,101.832,3.0,48.0
srv-0073,2026-08-14,16.1,22.0,19.9,82.9,91.7,88.6,97.4,262.4,53.5,43.8,4.87,11.218,74.899,5.3,49.5
srv-0073,2026-08-15,11.1,17.9,15.5,77.4,84.9,82.3,60.9,137.8,33.5,27.4,3.04,5.685,42.251,3.0,25.7
srv-0073,2026-08-16,8.7,13.9,12.1,76.7,83.5,81.2,72.8,196.4,40.0,32.7,3.64,6.078,66.694,4.6,58.3
srv-0073,2026-08-17,13.5,20.5,18.0,80.8,90.7,87.2,78.7,162.2,43.3,35.4,3.93,7.179,67.839,4.6,54.3
srv-0073,2026-08-18,12.7,19.6,17.2,80.0,88.8,85.7,107.4,234.6,59.1,48.3,5.37,7.307,100.173,6.5,98.9
srv-0073,2026-08-19,17.4,22.9,21.0,83.5,89.8,87.6,130.0,339.9,71.5,58.5,6.5,7.777,104.619,5.3,93.2
srv-0073,2026-08-20,16.7,23.9,21.4,82.0,87.3,85.5,99.2,259.6,54.6,44.7,4.96,7.703,66.756,4.4,27.0
srv-0073,2026-08-21,14.1,20.3,18.2,81.4,98.6,92.6,120.4,273.9,66.2,54.2,6.02,9.888,98.929,5.7,56.6
srv-0073,2026-08-22,9.9,13.1,12.0,77.8,82.7,81.0,78.9,202.3,43.4,35.5,3.94,5.656,38.506,3.1,15.6
srv-0073,2026-08-23,10.2,16.2,14.1,78.2,88.9,85.2,81.4,150.9,44.8,36.6,4.07,4.56,41.741,2.5,23.8
srv-0073,2026-08-24,16.7,24.0,21.5,81.9,88.8,86.4,96.5,216.4,53.1,43.4,4.83,5.439,122.017,4.9,93.5
srv-0073,2026-08-25,17.7,64.3,48.0,83.5,88.0,86.4,133.8,606.1,73.6,60.2,6.69,13.397,158.689,9.6,140.6
srv-0073,2026-08-26,20.4,30.3,26.8,83.4,98.2,93.0,118.4,216.1,65.1,53.3,5.92,9.97,120.628,8.4,82.7
srv-0073,2026-08-27,19.3,28.8,25.5,83.3,88.3,86.6,120.6,331.4,66.3,54.3,6.03,12.013,78.05,10.0,71.7
srv-0073,2026-08-28,14.9,18.9,17.5,81.8,97.3,91.9,93.4,251.5,51.4,42.0,4.67,5.691,111.456,4.5,59.1
srv-0073,2026-08-29,11.0,15.3,13.8,77.1,86.1,82.9,65.6,118.1,36.1,29.5,3.28,3.87,56.764,2.3,57.4
srv-0073,2026-08-30,11.6,43.2,32.1,78.6,88.6,85.1,70.3,299.5,38.7,31.6,3.52,11.831,210.118,5.1,142.0
